"123352",2019-01-13,68762.366604305,70966,39,66620.2220122975,70904.5111963048
"123400",2019-01-14,71814.6205328127,75506,39,69705.6320383351,73923.6090273125
"123259",2019-01-11,71266.8175541977,69975,42,69226.9614052031,73306.6737031987
"123353",2019-01-13,70771.5886510249,72924,40,68603.8947983208,72939.2825037298
"123305",2019-01-12,58839.0484216219,58476,40,56671.2265090662,61006.8703341786
"123401",2019-01-14,73896.6949634273,77521,40,71728.2700537629,76065.1198730926
"123260",2019-01-11,72683.1088490122,71542,43,70700.4198442844,74665.7978537406
"123354",2019-01-13,71206.9808809689,73522,41,69105.7862522886,73308.1755096527
"123306",2019-01-12,59796.6628749039,59101,41,57695.1564744798,61898.1692753266
"123261",2019-01-11,73371.684900279,72139,44,71477.5198066017,75265.84999396
"123402",2019-01-14,74317.574062878,77677,41,72215.0908494667,76420.0572762923
"123355",2019-01-13,71349.165519948,73421,42,69309.6020220949,73388.7290178041
"123307",2019-01-12,60717.6077748917,60065,42,58677.7179434286,62757.4976063549
"123403",2019-01-14,74114.7537851229,77331,42,72074.0851990797,76155.4223711713
"123262",2019-01-11,73433.7190159847,72444,45,71569.5358334357,75297.9021985392
"123356",2019-01-13,71931.2974302043,73572,43,69948.7519142484,73913.8429461611
"123308",2019-01-12,62446.3779574829,61657,43,60463.6254296073,64429.1304853564
"123404",2019-01-14,74155.4561517805,77585,43,72172.1556784557,76138.7566251047
"123263",2019-01-11,73204.5914242596,72186,46,71329.2244123229,75079.9584361879
"123357",2019-01-13,72381.1079281233,73614,44,70462.1060093904,74300.1098468542
"123309",2019-01-12,63654.2940808823,63197,44,61734.8475218362,65573.7406399271
"123405",2019-01-14,74118.9449963043,77057,44,72199.2876053354,76038.6023872741
"123264",2019-01-11,73334.5525611373,72398,47,71423.1496280219,75245.9554942538
"123358",2019-01-13,72408.988433428,73161,45,70544.1199609786,74273.8569058735
"123406",2019-01-14,73607.6806117457,76134,45,71733.6138572843,75481.7473662108
"123310",2019-01-12,64661.5432711201,64131,45,62797.2131824579,66525.8733597838
"123409",2019-01-15,74727.2982885909,75698,0,73095.1875744255,76359.4090027548
"123359",2019-01-13,72665.4677022154,73338,46,70783.6157337644,74547.3196706658
"123407",2019-01-14,73656.0238463653,75615,46,71773.2882588177,75538.7594339197
"123311",2019-01-12,65179.6887843612,64881,46,63304.1707769974,67055.2067917325
"123410",2019-01-15,74000.5138365347,74937,1,72354.8576019405,75646.1700711424
"123360",2019-01-13,73163.1055124563,73257,47,71250.9581881178,75075.2528367999
"123411",2019-01-15,74186.8085418058,74990,2,72510.1084433065,75863.5086403022
"123408",2019-01-14,73645.1063598296,75559,47,71732.7533717259,75557.4593479338
"123312",2019-01-12,65825.4982064513,65647,47,63913.6285891117,67737.3678237898
"123505",2019-01-17,77701.3268869055,76513,0,76065.0977517649,79337.5560220203
"123457",2019-01-16,76932.7630947915,79067,0,75296.8482251054,78568.6779644929
"123412",2019-01-15,73165.3677629157,73678,3,71438.0835101749,74892.6520156782
"123553",2019-01-18,79420.7560275657,80582,0,77786.2984856442,81055.2135694549
"123506",2019-01-17,76892.0694210485,75754,1,75242.1270313525,78542.0118107414
"123458",2019-01-16,76147.4097628325,78241,1,74497.5305910934,77797.2889345862
"123413",2019-01-15,72431.5120688989,72875,4,70619.7756456136,74243.2484921803
"123554",2019-01-18,78694.8341308101,79782,1,77042.6114566818,80347.0568049336
"123507",2019-01-17,76967.8134052508,75665,2,75287.0562906905,78648.5705198383
"123414",2019-01-15,71994.6350815413,72086,5,70137.2017772943,73852.0683858009
"123555",2019-01-18,78352.87838161,79554,2,76673.6732396721,80032.0835235613
"123508",2019-01-17,75442.0613123289,73970,3,73711.6396423959,77172.4829822874
"123459",2019-01-16,75967.9653165244,78115,2,74287.6845528517,77648.2460802277
"123415",2019-01-15,70749.1347255824,70573,6,68863.3728504609,72634.8966007026
"123556",2019-01-18,76402.2587809526,77928,3,74673.2837127764,78131.2338491428
"123460",2019-01-16,74537.1501175257,76354,3,72806.6585433832,76267.6416916774
"123509",2019-01-17,74661.937048528,73171,4,72847.9139615041,76475.9601355492
"123557",2019-01-18,75225.9260838821,76867,4,73413.3200290854,77038.532138688
"123416",2019-01-15,70460.1081315779,70097,7,68540.403406417,72379.8128567322
"123461",2019-01-16,73685.4931127545,75612,4,71871.5134402555,75499.4727852591
"123510",2019-01-17,73866.412672101,72829,5,72006.5292689268,75726.2960752875
"123558",2019-01-18,74464.7125373019,75774,5,72606.3309873667,76323.0940872474
"123417",2019-01-15,70109.2885547257,69541,8,68148.9060820032,72069.6710274418
